FirstToken,Checkpoint,GermanLogit,EnglishLogit,GermanLogitAblated,EnglishLogitAblated
8215,29,1.6101782321929932,10.816259384155273,1.606479287147522,10.816254615783691
4151,29,6.550726413726807,9.71149730682373,6.5834641456604,9.711566925048828
67,29,4.167137622833252,4.1484575271606445,4.169169902801514,4.151535511016846
77,29,6.099032402038574,1.863569974899292,6.121159076690674,1.8749293088912964
588,29,6.736845970153809,13.887225151062012,6.721466064453125,13.888731002807617
594,29,6.934135437011719,9.257203102111816,6.945185661315918,9.262603759765625
4200,29,6.121697425842285,9.941176414489746,6.141538619995117,9.932785034179688
659,29,10.490776062011719,9.752022743225098,10.500970840454102,9.60851764678955
717,29,4.939923286437988,8.420999526977539,4.946054935455322,8.430045127868652
246,29,6.491326332092285,5.125466346740723,6.498045921325684,5.136487007141113
6398,29,3.834148406982422,9.624540328979492,3.8671622276306152,9.619318008422852
271,29,4.806970119476318,9.30019474029541,4.83612060546875,9.299994468688965
275,29,6.092685699462891,12.200002670288086,6.1158246994018555,12.20016860961914
285,29,1.996310830116272,13.486676216125488,2.0321273803710938,13.481772422790527
287,29,4.068486213684082,6.861367702484131,4.08469820022583,6.866245269775391
309,29,4.487003326416016,11.267600059509277,4.490079402923584,11.266568183898926
311,29,7.1714959144592285,3.6197800636291504,7.192918300628662,3.6200523376464844
312,29,2.4191956520080566,1.8488092422485352,2.4365692138671875,1.8389631509780884
320,29,5.928494453430176,13.6864013671875,5.912781715393066,13.694976806640625
322,29,6.6222734451293945,9.294282913208008,6.633683681488037,9.301854133605957
323,29,4.328693866729736,13.478364944458008,4.3226542472839355,13.482322692871094
359,29,7.228086471557617,14.46765422821045,7.232078552246094,14.472332954406738
367,29,8.000176429748535,6.83113956451416,7.9538116455078125,6.785157203674316
417,29,4.916240692138672,9.481636047363281,4.9102067947387695,9.482683181762695
430,29,6.985000133514404,5.158552169799805,6.97609281539917,5.158331394195557
990,29,4.1717529296875,11.757369995117188,4.189522743225098,11.742374420166016
479,29,8.43074893951416,10.925127029418945,8.44521713256836,10.92770004272461
512,30,7.009279727935791,12.227644920349121,7.033802032470703,12.224618911743164
8215,30,2.2623963356018066,10.34776496887207,2.258906126022339,10.348076820373535
