"Name","State","Notes","User","Tags","Created","Runtime","Sweep","act","batch_size","beta1","beta2","buffer_batches","buffer_mult","buffer_size","d_mlp","data_paths","expansion_factor","l1_coeff","layer","lr","model","model_batch_size","num_eval_batches","num_eval_tokens","num_training_tokens","seed","seq_len","use_wandb","wd","avg_directions","batch","bias_mean","bias_std","dead_directions","epoch","l1_loss","l2_loss","long term dead directions","loss"
"ghostly-reaper-6","finished","-","lovisheindrich","","2023-10-31T18:06:05.000Z","957","","mlp.hook_post","4096","0.9","0.99","3072","96","393216","4096","[""data/tinystories/data.hf""]","4","0.0004","0","0.0001","tiny-stories-1L-21M","512","24","100000","20000000","47","128","true","0.01","12.2802734375","4881","-0.06863924860954285","0.008217514492571354","0","0","26.414480209350582","103.97186279296876","0","130.38633728027344"
"occult-magic-5","finished","-","lovisheindrich","","2023-10-31T17:49:47.000Z","969","","mlp.hook_post","4096","0.9","0.99","3072","96","393216","4096","[""data/tinystories/data.hf""]","4","0.00005","0","0.0001","tiny-stories-1L-21M","512","24","100000","20000000","47","128","true","0.01","833.595947265625","4881","-0.02718156948685646","0.015651995316147804","0","0","18.24176597595215","28.9510498046875","0","47.19281768798828"
"abominable-witch-4","finished","-","lovisheindrich","","2023-10-31T16:53:15.000Z","959","","mlp.hook_post","4096","0.9","0.99","3072","96","393216","4096","[""data/tinystories/data.hf""]","4","0.0003","0","0.0001","tiny-stories-1L-21M","512","24","100000","20000000","47","128","true","0.01","21.6728515625","4881","-0.06051166728138923","0.007383605465292931","0","0","24.65859031677246","87.10366821289062","0","111.76226043701172"
"ghostly-sorcery-3","finished","-","lovisheindrich","","2023-10-31T16:37:07.000Z","960","","mlp.hook_post","4096","0.9","0.99","3072","96","393216","4096","[""data/tinystories/data.hf""]","4","0.0002","0","0.0001","tiny-stories-1L-21M","512","24","100000","20000000","47","128","true","0.01","46.21044921875","4881","-0.05132104456424713","0.00787369254976511","0","0","21.868358612060547","68.49223327636719","0","90.360595703125"
"dreadful-pitchfork-2","finished","-","lovisheindrich","","2023-10-31T16:20:59.000Z","959","","mlp.hook_post","4096","0.9","0.99","3072","96","393216","4096","[""data/tinystories/data.hf""]","4","0.00015","0","0.0001","tiny-stories-1L-21M","512","24","100000","20000000","47","128","true","0.01","80.3427734375","4881","-0.044980261474847794","0.009784184396266936","0","0","20.14152717590332","57.846195220947266","0","77.98772430419922"
"supernatural-scythe-1","finished","-","lovisheindrich","","2023-10-31T16:04:45.000Z","965","","mlp.hook_post","4096","0.9","0.99","3072","96","393216","4096","[""data/tinystories/data.hf""]","4","0.0001","0","0.0001","tiny-stories-1L-21M","512","24","100000","20000000","47","128","true","0.01","184.6123046875","4881","-0.03692321106791496","0.012614021077752112","0","0","18.59045791625977","45.90302658081055","0","64.49348449707031"
