,Label,Checkpoint,OriginalLoss,AblatedLoss,AblationIncrease
76,L5N444,40,3.511368577480316,3.5144823080301286,0.0031137305498125656
77,L4N45,40,3.511368577480316,3.512470483183861,0.0011019057035448476
78,L5N389,40,3.511368577480316,3.5135984563827516,0.0022298789024355337
79,L5N1599,40,3.511368577480316,3.5113016146421434,-6.696283817264614e-05
80,L5N1336,40,3.511368577480316,3.514343861937523,0.0029752844572068504
81,L5N1712,40,3.511368577480316,3.5111454993486406,-0.000223078131675436
82,L5N1225,40,3.511368577480316,3.5111592060327528,-0.00020937144756327797
83,L3N1542,40,3.511368577480316,3.512191172838211,0.0008225953578948619
84,L5N592,40,3.511368577480316,3.5113614022731783,-7.175207137777306e-06
85,L5N1638,40,3.511368577480316,3.511455404162407,8.682668209081257e-05
86,L5N1272,40,3.511368577480316,3.5107572942972185,-0.0006112831830975551
87,L5N1331,40,3.511368577480316,3.5114069229364393,3.834545612324547e-05
88,L4N482,40,3.511368577480316,3.51731348991394,0.005944912433624161
89,L5N725,40,3.511368577480316,3.5116331040859223,0.0002645266056062745
90,L5N395,50,3.502436634302139,3.6209215235710146,0.11848488926887546
91,L3N669,50,3.502436634302139,3.5899478125572206,0.08751117825508148
92,L4N1276,50,3.502436634302139,3.5054784774780274,0.0030418431758882924
93,L5N1655,50,3.502436634302139,3.502473058104515,3.642380237600662e-05
94,L5N444,50,3.502436634302139,3.506013870239258,0.0035772359371186724
95,L4N45,50,3.502436634302139,3.5008304572105406,-0.001606177091598493
96,L5N389,50,3.502436634302139,3.506100410223007,0.003663775920867973
97,L5N1599,50,3.502436634302139,3.5024413031339647,4.6688318255938555e-06
98,L5N1336,50,3.502436634302139,3.506871798634529,0.004435164332389885
99,L5N1712,50,3.502436634302139,3.502145485877991,-0.0002911484241483464
100,L5N1225,50,3.502436634302139,3.5027037048339844,0.0002670705318452704
101,L3N1542,50,3.502436634302139,3.5030634701251984,0.0006268358230592241
102,L5N592,50,3.502436634302139,3.50242665708065,-9.977221488988164e-06
103,L5N1638,50,3.502436634302139,3.5026870024204255,0.0002503681182863815
104,L5N1272,50,3.502436634302139,3.5022233909368516,-0.00021324336528749654
105,L5N1331,50,3.502436634302139,3.502334933876991,-0.00010170042514801025
106,L4N482,50,3.502436634302139,3.5080133366584776,0.005576702356338448
107,L5N725,50,3.502436634302139,3.502621256709099,0.00018462240695971133
108,L5N395,60,3.4850183963775634,3.5863247293233873,0.10130633294582392
109,L3N669,60,3.4850183963775634,3.5972518706321717,0.11223347425460828
110,L4N1276,60,3.4850183963775634,3.4871664226055143,0.002148026227950961
111,L5N1655,60,3.4850183963775634,3.4850662636756895,4.786729812611412e-05
112,L5N444,60,3.4850183963775634,3.488690041303635,0.0036716449260714157
113,L4N45,60,3.4850183963775634,3.4847937208414077,-0.00022467553615568292
114,L5N389,60,3.4850183963775634,3.488173371553421,0.0031549751758577216
115,L5N1599,60,3.4850183963775634,3.4853621137142183,0.0003437173366549473
116,L5N1336,60,3.4850183963775634,3.489660917520523,0.004642521142959488
117,L5N1712,60,3.4850183963775634,3.4848012644052506,-0.00021713197231276737
118,L5N1225,60,3.4850183963775634,3.4854471093416213,0.00042871296405788684
119,L3N1542,60,3.4850183963775634,3.4853400027751924,0.0003216063976290151
120,L5N592,60,3.4850183963775634,3.4850112146139143,-7.181763649111161e-06
121,L5N1638,60,3.4850183963775634,3.4850421154499056,2.3719072342220926e-05
122,L5N1272,60,3.4850183963775634,3.4849002778530123,-0.00011811852455112515
123,L5N1331,60,3.4850183963775634,3.4852014124393462,0.00018301606178283691
124,L4N482,60,3.4850183963775634,3.491375321149826,0.006356924772262573
125,L5N725,60,3.4850183963775634,3.485304608345032,0.0002862119674684749
126,L5N395,70,3.468126651644707,3.608815684914589,0.14068903326988202
127,L3N669,70,3.468126651644707,3.626488292813301,0.15836164116859397
128,L4N1276,70,3.468126651644707,3.470495005249977,0.0023683536052701015
129,L5N1655,70,3.468126651644707,3.468215596675873,8.894503116607666e-05
130,L5N444,70,3.468126651644707,3.471224797964096,0.0030981463193890946
131,L4N45,70,3.468126651644707,3.4685926645994187,0.00046601295471182524
132,L5N389,70,3.468126651644707,3.471452504992485,0.0033258533477780183
133,L5N1599,70,3.468126651644707,3.4689029437303542,0.0007762920856473343
134,L5N1336,70,3.468126651644707,3.4730557727813722,0.0049291211366653265
135,L5N1712,70,3.468126651644707,3.467714121937752,-0.00041252970695504487
136,L5N1225,70,3.468126651644707,3.468148010969162,2.135932445490596e-05
137,L3N1542,70,3.468126651644707,3.468811443448067,0.0006847918033598965
138,L5N592,70,3.468126651644707,3.468112914562225,-1.3737082481757312e-05
139,L5N1638,70,3.468126651644707,3.468464553952217,0.000337902307510074
140,L5N1272,70,3.468126651644707,3.468503611087799,0.0003769594430922396
141,L5N1331,70,3.468126651644707,3.4685195928812025,0.0003929412364955809
142,L4N482,70,3.468126651644707,3.4765475070476533,0.008420855402946348
143,L5N725,70,3.468126651644707,3.4683794474601743,0.0002527958154674437
144,L5N395,80,3.457312059402466,3.558695499897003,0.10138344049453707
145,L3N669,80,3.457312059402466,3.5910809308290483,0.13376887142658234
146,L4N1276,80,3.457312059402466,3.4589208287000655,0.001608769297599455
147,L5N1655,80,3.457312059402466,3.4573536813259125,4.162192344647764e-05
148,L5N444,80,3.457312059402466,3.4598423540592194,0.0025302946567533624
149,L4N45,80,3.457312059402466,3.4585632663965225,0.001251206994056453
150,L5N389,80,3.457312059402466,3.4593558073043824,0.002043747901916415
151,L5N1599,80,3.457312059402466,3.457841718196869,0.0005296587944028097
152,L5N1336,80,3.457312059402466,3.4624803137779234,0.005168254375457426
153,L5N1712,80,3.457312059402466,3.457035766243935,-0.0002762931585311712
154,L5N1225,80,3.457312059402466,3.4573409223556517,2.8862953185715412e-05
155,L3N1542,80,3.457312059402466,3.4577845579385755,0.0004724985361095335
156,L5N592,80,3.457312059402466,3.4572992289066313,-1.283049583467033e-05
157,L5N1638,80,3.457312059402466,3.4574856716394424,0.00017361223697642814
158,L5N1272,80,3.457312059402466,3.457423714995384,0.0001116555929181473
159,L5N1331,80,3.457312059402466,3.457520528435707,0.00020846903324089894
160,L4N482,80,3.457312059402466,3.471326915025711,0.014014855623245115
161,L5N725,80,3.457312059402466,3.4575709187984467,0.00025885939598069285
162,L5N395,90,3.4801140254735947,3.58123792052269,0.10112389504909514
163,L3N669,90,3.4801140254735947,3.6471822267770766,0.16706820130348188
164,L4N1276,90,3.4801140254735947,3.4829254466295243,0.002811421155929583
165,L5N1655,90,3.4801140254735947,3.4801436638832093,2.9638409614562988e-05
166,L5N444,90,3.4801140254735947,3.483650555610657,0.0035365301370622326
167,L4N45,90,3.4801140254735947,3.4821984565258024,0.0020844310522076803
168,L5N389,90,3.4801140254735947,3.483222402334213,0.003108376860618378
169,L5N1599,90,3.4801140254735947,3.4802745753526687,0.0001605498790739901
170,L5N1336,90,3.4801140254735947,3.4846410995721815,0.00452707409858677
171,L5N1712,90,3.4801140254735947,3.479893901348114,-0.00022012412548066962
172,L5N1225,90,3.4801140254735947,3.4802852791547774,0.00017125368118264817
173,L3N1542,90,3.4801140254735947,3.48092037320137,0.000806347727775325
174,L5N592,90,3.4801140254735947,3.4801644897460937,5.0464272498995655e-05
175,L5N1638,90,3.4801140254735947,3.480324475765228,0.00021045029163335727
176,L5N1272,90,3.4801140254735947,3.480158489346504,4.44638729093505e-05
177,L5N1331,90,3.4801140254735947,3.4804364681243896,0.0003224426507948408
178,L4N482,90,3.4801140254735947,3.490481414794922,0.010367389321327192
179,L5N725,90,3.4801140254735947,3.480282184481621,0.0001681590080262474
180,L5N395,100,3.5153104776144026,3.6121569406986236,0.09684646308422096
181,L3N669,100,3.5153104776144026,3.668026565313339,0.1527160876989364
182,L4N1276,100,3.5153104776144026,3.518471195101738,0.003160717487335152
183,L5N1655,100,3.5153104776144026,3.515359890460968,4.9412846565566326e-05
184,L5N444,100,3.5153104776144026,3.5178510558605196,0.0025405782461169757
185,L4N45,100,3.5153104776144026,3.516619746685028,0.0013092690706253407
186,L5N389,100,3.5153104776144026,3.5168785470724107,0.0015680694580080257
187,L5N1599,100,3.5153104776144026,3.5155153876543044,0.00020491003990175116
188,L5N1336,100,3.5153104776144026,3.521077851653099,0.005767374038696538
189,L5N1712,100,3.5153104776144026,3.514785903096199,-0.0005245745182036465
190,L5N1225,100,3.5153104776144026,3.5156059151887895,0.0002954375743868809
191,L3N1542,100,3.5153104776144026,3.5160639411211014,0.0007534635066988038
192,L5N592,100,3.5153104776144026,3.515244312286377,-6.616532802583563e-05
193,L5N1638,100,3.5153104776144026,3.5155116534233093,0.00020117580890666176
194,L5N1272,100,3.5153104776144026,3.5152646791934967,-4.579842090590702e-05
195,L5N1331,100,3.5153104776144026,3.515743833780289,0.00043335616588624504
196,L4N482,100,3.5153104776144026,3.5212128812074663,0.00590240359306371
197,L5N725,100,3.5153104776144026,3.5155515694618225,0.0002410918474198276
198,L5N395,110,3.4972017008066176,3.5892389768362047,0.09203727602958711
199,L3N669,110,3.4972017008066176,3.6635264956951143,0.16632479488849672
200,L4N1276,110,3.4972017008066176,3.5003864973783494,0.0031847965717317628
201,L5N1655,110,3.4972017008066176,3.497276608347893,7.490754127514876e-05
202,L5N444,110,3.4972017008066176,3.500955765247345,0.003754064440727234
203,L4N45,110,3.4972017008066176,3.49904703438282,0.0018453335762025347
204,L5N389,110,3.4972017008066176,3.4995554888248446,0.0023537880182269433
205,L5N1599,110,3.4972017008066176,3.4978525185585023,0.0006508177518846914
206,L5N1336,110,3.4972017008066176,3.5045099914073945,0.007308290600776868
207,L5N1712,110,3.4972017008066176,3.496717737913132,-0.0004839628934858453
208,L5N1225,110,3.4972017008066176,3.497514088153839,0.00031238734722149886
209,L3N1542,110,3.4972017008066176,3.498081840276718,0.0008801394701003495
210,L5N592,110,3.4972017008066176,3.4971791183948517,-2.2582411765892374e-05
211,L5N1638,110,3.4972017008066176,3.497337103486061,0.0001354026794433416
212,L5N1272,110,3.4972017008066176,3.4969291138648986,-0.0002725869417190552
213,L5N1331,110,3.4972017008066176,3.4975327855348586,0.00033108472824094903
214,L4N482,110,3.4972017008066176,3.507105035185814,0.009903334379196327
215,L5N725,110,3.4972017008066176,3.4974847900867463,0.00028308928012865664
216,L5N395,120,3.488012362122536,3.586648770570755,0.09863640844821919
217,L3N669,120,3.488012362122536,3.6519722974300386,0.16395993530750275
