,L0 direction,L1 direction,Original loss,L0 direction ablation loss,L1 direction ablation loss,Cosine similarity,L1 activation,L1 activation after ablation
106,14026,6645,1.5802549734711646,2.4114780575037003,1.7384619180113077,0.3649109899997711,5.707041788101196,2.428968608379364
107,15826,3737,0.804787665978074,1.0547410868108273,0.7178811443969607,0.3646940290927887,7.719021654129028,4.95298752784729
108,9940,3630,2.2644678123295305,4.242775726318359,2.4105926733464003,0.3643920123577118,5.402917671203613,3.213897442817688
109,13448,4377,0.0009765494061866776,2.6079543471336364,0.0020187531161354856,0.3636648654937744,6.4688173770904545,1.9774873375892639
110,7083,2105,0.5292513930573477,1.6580810517072677,0.6569154561730102,0.3635937571525574,4.951159882545471,3.0652347683906553
111,12628,5214,0.8133491590619087,0.96691964417696,0.7139757096767425,0.36303406953811646,5.5734704494476315,2.5230210185050965
112,11224,6487,1.2599495382979513,1.6276426300406457,1.255611521191895,0.3621378540992737,4.726443338394165,1.8936155796051026
113,8575,2664,1.2596417075023054,2.5083331376314164,1.5994542311877011,0.3618679940700531,5.119440174102783,3.040356397628784
114,12695,11297,0.7329374027904123,0.8631880357861519,1.0913370786234737,0.3618007302284241,5.790464210510254,2.6403533101081846
115,11942,8022,1.40332393348217,2.2774846076965334,1.5571172297000886,0.3610261380672455,7.621854972839356,5.283830690383911
116,6784,3020,3.6614595890045165,4.9337176322937015,3.864205092191696,0.3606136739253998,3.029700994491577,1.1968214094638825
117,15921,7795,0.6728788780048489,1.5500518776476384,0.6914255311712623,0.3602493405342102,0.42960134893655777,0.03855123370885849
118,15892,7393,0.32087296396493914,0.6158319264650345,0.4109008215367794,0.3601393401622772,5.63360185623169,5.439265346527099
119,15381,4670,1.218312557041645,3.7677385568618775,1.246850448846817,0.3600535988807678,7.655769491195679,2.2057666301727297
120,12979,3343,1.1592000068165362,1.7294958047568798,1.157945904880762,0.3592030704021454,5.110099506378174,1.4110069751739502
121,11035,3333,2.011783850193024,3.8669659316539766,2.9433878287672997,0.35847052931785583,10.572909069061279,4.254830932617187
122,16166,6394,1.0865923434495925,1.2545640029013156,1.3376336485147475,0.3584340810775757,5.291405916213989,3.9512288093566896
123,11163,3005,1.0006079208287701,1.103867292450741,0.9470340535859577,0.35761672258377075,0.03145630955696106,0.0
124,7371,400,2.066230076551437,2.805840776860714,2.328204035758972,0.3574548065662384,3.9988457918167115,2.117104697227478
125,9542,6746,0.9673033033497631,3.7403400182724,1.093733069486916,0.3570209741592407,7.8226401805877686,3.981850743293762
126,10010,4022,0.1635461272788234,1.4758530206978322,0.43123646629974244,0.3568454384803772,3.385333037376404,1.794216513633728
127,7777,4526,0.5653705412521959,1.8613070387393236,0.7047023927792907,0.35682475566864014,4.935709142684937,2.2987968027591705
128,11583,3790,0.771800676593557,2.0602294900920244,0.9139276092872024,0.3567412197589874,4.5700477123260494,2.3766495108604433
129,3663,562,0.01001570230582729,3.1117462426424027,0.37248764038085935,0.3553098738193512,9.085958290100098,2.851994013786316
130,8453,6406,0.9825285635888577,2.0569858573377133,0.9782387048006058,0.3545113205909729,6.535529041290284,2.346604609489441
131,6621,1687,0.4207429823698476,0.5327415928244591,0.14500936334952713,0.3544694781303406,4.254389977455139,2.7513113498687742
132,9476,4430,0.0003425428905757144,0.30100300461053847,0.005998866865411401,0.3544619083404541,9.975928497314452,5.5825506210327145
133,1522,95,0.4407349195331335,2.1372225254774095,0.9114242255687713,0.3534548282623291,4.354275798797607,3.2498706817626952
134,5494,3507,1.5530816132202745,2.1054736034013333,1.833565624547191,0.35301077365875244,4.847979211807251,2.256468141078949
135,10823,3313,0.006961447290086653,0.7759091322310269,0.018827876588329674,0.3524980843067169,4.978425073623657,2.1237662076950072
