Checkpoint,Trigram,Original Loss,Ablated Loss,Direct Effect Loss,Indirect Effect Loss
37,gesicht der,5.476696491241455,5.568244457244873,4.63716983795166,6.535667419433594
38,en verwend,3.435694456100464,3.5797972679138184,3.041705369949341,3.9916679859161377
38,ptabel und,3.296721935272217,3.602203845977783,3.2472805976867676,3.6834237575531006
38,re Beacht,5.473086833953857,6.068501949310303,5.583614826202393,5.966691970825195
38, empfunden,3.2451870441436768,2.7681331634521484,1.9256609678268433,4.489846706390381
38, Amtszeit,5.7306671142578125,6.821662902832031,5.969637393951416,6.717235088348389
38,eltfreund,3.4389092922210693,4.526033401489258,3.300962448120117,4.824440956115723
38,chte Verwend,6.472709655761719,6.550400257110596,5.835061073303223,7.168750286102295
38,fang der,5.61871337890625,5.939111232757568,5.399947166442871,6.308724403381348
38, vorsät,4.6556854248046875,4.941316604614258,4.504272937774658,5.3177080154418945
38, zur Verwend,6.490734577178955,6.447126388549805,5.825742244720459,7.087900638580322
38, Die nacht,3.992335319519043,4.75800895690918,4.550566673278809,4.301284313201904
38,en verdienen,4.806952953338623,4.263611316680908,4.11326789855957,5.020600318908691
38,er Verträ,3.76096248626709,4.513912200927734,3.358267068862915,4.954678058624268
38,lich befür,1.616882562637329,1.4527642726898193,0.9525947570800781,2.360224962234497
38,änkt die,5.571343421936035,5.605563640594482,5.177480220794678,6.068056106567383
38,iner geänder,3.774003267288208,3.8100969791412354,3.185255765914917,4.421691417694092
38,lag für einen,4.48926305770874,4.73362922668457,4.144278526306152,5.141491413116455
38, den Unfall,3.3749287128448486,3.473094940185547,3.461609125137329,3.3741209506988525
38,te verwend,3.8765382766723633,3.9872894287109375,3.4416191577911377,4.437533855438232
38,itsstät,7.171574592590332,7.106059551239014,6.7218546867370605,7.699356555938721
38,ertschät,5.015280246734619,4.77719259262085,4.40203857421875,5.439894676208496
38,inn gemacht,1.878755807876587,2.250967264175415,1.9576493501663208,2.2896568775177
38,re Verträ,3.784825325012207,4.47022008895874,3.3921055793762207,4.897406578063965
38,lich gemacht,2.290067434310913,2.7657415866851807,2.4094090461730957,2.791628122329712
38,ür heute,2.474545478820801,3.8915820121765137,2.885488748550415,3.439761161804199
38,atz befür,1.9251787662506104,1.985215663909912,1.3689950704574585,2.7415874004364014
38,ßen missacht,3.734682559967041,4.010246753692627,3.6421709060668945,4.18111515045166
38, Akteuren,4.1972455978393555,4.832825183868408,4.113363742828369,4.971037864685059
38, überwacht,3.373114824295044,4.443502426147461,3.902656078338623,3.9991610050201416
38,wissheit,6.304959774017334,6.308681488037109,6.056939601898193,6.57196044921875
38, hinwe,2.818826198577881,3.49356746673584,2.8327605724334717,3.581535577774048
38,mgang der,6.434072017669678,6.519274711608887,5.848937034606934,7.2418718338012695
38,dern sie die,4.287567615509033,4.666256427764893,4.462330341339111,4.549174785614014
38, Einsät,5.432852745056152,5.429057598114014,5.1810712814331055,5.823327541351318
38,le gestär,3.802884340286255,4.507439613342285,3.8309926986694336,4.685534954071045
38, übermitteln,3.0167605876922607,3.0698635578155518,2.2078475952148438,3.9728429317474365
38,chts gemacht,2.568248748779297,2.9947094917297363,2.548933267593384,3.156825542449951
38,glich gemacht,2.1016788482666016,2.6384453773498535,2.217881679534912,2.6234185695648193
38,iter gestär,3.931846857070923,4.334331035614014,3.785288095474243,4.670123100280762
38, November verwe,4.657553195953369,5.290367126464844,4.768702983856201,5.203434467315674
38,ich veränder,3.907015562057495,4.0239667892456055,3.5588512420654297,4.3835673332214355
38, der Verträ,3.100050687789917,3.7745420932769775,2.7059545516967773,4.224851608276367
38, und gestär,4.3854570388793945,4.664032459259033,4.007829666137695,5.221869945526123
38, Eigen gemacht,1.9934085607528687,2.5228466987609863,2.154249429702759,2.4647374153137207
38,fskrä,4.82172155380249,6.745257377624512,5.658340930938721,5.941530227661133
38,ung nacht,4.3185529708862305,4.8814311027526855,4.628446578979492,4.673283100128174
